term,term_difference,en_tf,simple_tf
presume,2.58751626901e-06,2.58751626901e-06,0.0
misrepresents,2.58751626901e-06,2.58751626901e-06,0.0
abound,2.58751626901e-06,2.58751626901e-06,0.0
ekāṅka,2.58751626901e-06,2.58751626901e-06,0.0
malta,2.58751626901e-06,2.58751626901e-06,0.0
rotates,2.58751626901e-06,2.58751626901e-06,0.0
replayed,2.58751626901e-06,2.58751626901e-06,0.0
gaissmaier,2.58751626901e-06,2.58751626901e-06,0.0
disparity,2.58751626901e-06,2.58751626901e-06,0.0
elevation,2.58751626901e-06,2.58751626901e-06,0.0
survival,2.58751626901e-06,2.58751626901e-06,0.0
indicative,2.58751626901e-06,2.58751626901e-06,0.0
heegaard,2.58751626901e-06,2.58751626901e-06,0.0
downplayed,2.58751626901e-06,2.58751626901e-06,0.0
lacroix,2.58751626901e-06,2.58751626901e-06,0.0
kerckhoffs,2.58751626901e-06,2.58751626901e-06,0.0
moran,2.58751626901e-06,2.58751626901e-06,0.0
fresnel,2.58751626901e-06,2.58751626901e-06,0.0
crown,2.58751626901e-06,2.58751626901e-06,0.0
proportionally,2.58751626901e-06,2.58751626901e-06,0.0
toidor,2.58751626901e-06,2.58751626901e-06,0.0
speciﬁc,2.58751626901e-06,2.58751626901e-06,0.0
particularity,2.58751626901e-06,2.58751626901e-06,0.0
tebibyte,2.58751626901e-06,2.58751626901e-06,0.0
shaker,2.58751626901e-06,2.58751626901e-06,0.0
schanuel,2.58751626901e-06,2.58751626901e-06,0.0
defensive,2.58751626901e-06,2.58751626901e-06,0.0
brokerage,2.58751626901e-06,2.58751626901e-06,0.0
défenseur,2.58751626901e-06,2.58751626901e-06,0.0
shaken,2.58751626901e-06,2.58751626901e-06,0.0
trisection,2.58751626901e-06,2.58751626901e-06,0.0
consulting,2.58751626901e-06,2.58751626901e-06,0.0
markovian,2.58751626901e-06,2.58751626901e-06,0.0
dyson,2.58751626901e-06,2.58751626901e-06,0.0
hermitian,2.58751626901e-06,2.58751626901e-06,0.0
fabric,2.58751626901e-06,2.58751626901e-06,0.0
lunar,2.58751626901e-06,2.58751626901e-06,0.0
constantly,2.58751626901e-06,2.58751626901e-06,0.0
uncluttered,2.58751626901e-06,2.58751626901e-06,0.0
pagerank,2.58751626901e-06,2.58751626901e-06,0.0
understandable,2.58751626901e-06,2.58751626901e-06,0.0
waldspurger,2.58751626901e-06,2.58751626901e-06,0.0
shipman,2.58751626901e-06,2.58751626901e-06,0.0
extremity,2.58751626901e-06,2.58751626901e-06,0.0
kreisel,2.58751626901e-06,2.58751626901e-06,0.0
discretized,2.58751626901e-06,2.58751626901e-06,0.0
kohli,2.58751626901e-06,2.58751626901e-06,0.0
rerum,2.58751626901e-06,2.58751626901e-06,0.0
manjul,2.58751626901e-06,2.58751626901e-06,0.0
megahertz,2.58751626901e-06,2.58751626901e-06,0.0
wedjoyet,2.58751626901e-06,2.58751626901e-06,0.0
prover,2.58751626901e-06,2.58751626901e-06,0.0
verifiability,2.58751626901e-06,2.58751626901e-06,0.0
flood,2.58751626901e-06,2.58751626901e-06,0.0
benefiting,2.58751626901e-06,2.58751626901e-06,0.0
entomologist,2.58751626901e-06,2.58751626901e-06,0.0
ferrari,2.58751626901e-06,2.58751626901e-06,0.0
asterisk,2.58751626901e-06,2.58751626901e-06,0.0
devon,2.58751626901e-06,2.58751626901e-06,0.0
wolstenholme,2.58751626901e-06,2.58751626901e-06,0.0
miranda,2.58751626901e-06,2.58751626901e-06,0.0
hittite,2.58751626901e-06,2.58751626901e-06,0.0
push,2.58751626901e-06,2.58751626901e-06,0.0
durov,2.58751626901e-06,2.58751626901e-06,0.0
whoever,2.58751626901e-06,2.58751626901e-06,0.0
logarithmotechnia,2.58751626901e-06,2.58751626901e-06,0.0
trimedian,2.58751626901e-06,2.58751626901e-06,0.0
disrepute,2.58751626901e-06,2.58751626901e-06,0.0
vigorish,2.58751626901e-06,2.58751626901e-06,0.0
millisecond,2.58751626901e-06,2.58751626901e-06,0.0
venice,2.58751626901e-06,2.58751626901e-06,0.0
dimensionality,2.58751626901e-06,2.58751626901e-06,0.0
rham,2.58751626901e-06,2.58751626901e-06,0.0
nonassociative,2.58751626901e-06,2.58751626901e-06,0.0
matveyevich,2.58751626901e-06,2.58751626901e-06,0.0
netlib,2.58751626901e-06,2.58751626901e-06,0.0
cntnt,2.58751626901e-06,2.58751626901e-06,0.0
fullest,2.58751626901e-06,2.58751626901e-06,0.0
frucht,2.58751626901e-06,2.58751626901e-06,0.0
cooky,2.58751626901e-06,2.58751626901e-06,0.0
presently,2.58751626901e-06,2.58751626901e-06,0.0
braithwaite,2.58751626901e-06,2.58751626901e-06,0.0
speculation,2.58751626901e-06,2.58751626901e-06,0.0
henricus,2.58751626901e-06,2.58751626901e-06,0.0
attic,2.58751626901e-06,2.58751626901e-06,0.0
axel,2.58751626901e-06,2.58751626901e-06,0.0
giambattista,2.58751626901e-06,2.58751626901e-06,0.0
gggg,2.58751626901e-06,2.58751626901e-06,0.0
anchoring,2.58751626901e-06,2.58751626901e-06,0.0
benson,2.58751626901e-06,2.58751626901e-06,0.0
queue,2.58751626901e-06,2.58751626901e-06,0.0
ineffective,2.58751626901e-06,2.58751626901e-06,0.0
windowing,2.58751626901e-06,2.58751626901e-06,0.0
influx,2.58751626901e-06,2.58751626901e-06,0.0
presocratic,2.58751626901e-06,2.58751626901e-06,0.0
coinciding,2.58751626901e-06,2.58751626901e-06,0.0
allais,2.58751626901e-06,2.58751626901e-06,0.0
forefront,2.58751626901e-06,2.58751626901e-06,0.0
opposes,2.58751626901e-06,2.58751626901e-06,0.0
distancing,2.58751626901e-06,2.58751626901e-06,0.0
prosecutor,2.58751626901e-06,2.58751626901e-06,0.0
scratched,2.58751626901e-06,2.58751626901e-06,0.0
assimilation,2.58751626901e-06,2.58751626901e-06,0.0
schiaparelli,2.58751626901e-06,2.58751626901e-06,0.0
epitaph,2.58751626901e-06,2.58751626901e-06,0.0
lowercase,2.58751626901e-06,2.58751626901e-06,0.0
oscillator,2.58751626901e-06,2.58751626901e-06,0.0
ordinality,2.58751626901e-06,2.58751626901e-06,0.0
admired,2.58751626901e-06,2.58751626901e-06,0.0
mauled,2.58751626901e-06,2.58751626901e-06,0.0
malonic,2.58751626901e-06,2.58751626901e-06,0.0
britannica,2.58751626901e-06,2.58751626901e-06,0.0
winter,2.58751626901e-06,2.58751626901e-06,0.0
vainly,2.58751626901e-06,2.58751626901e-06,0.0
immune,2.58751626901e-06,2.58751626901e-06,0.0
elephant,2.58751626901e-06,2.58751626901e-06,0.0
edinburgh,2.58751626901e-06,2.58751626901e-06,0.0
svarc,2.58751626901e-06,2.58751626901e-06,0.0
broadest,2.58751626901e-06,2.58751626901e-06,0.0
nequeunt,2.58751626901e-06,2.58751626901e-06,0.0
incompressibility,2.58751626901e-06,2.58751626901e-06,0.0
pulled,2.58751626901e-06,2.58751626901e-06,0.0
se,2.58751626901e-06,2.58751626901e-06,0.0
unsolicited,2.58751626901e-06,2.58751626901e-06,0.0
principio,2.58751626901e-06,2.58751626901e-06,0.0
incompletable,2.58751626901e-06,2.58751626901e-06,0.0
bergson,2.58751626901e-06,2.58751626901e-06,0.0
isosurface,2.58751626901e-06,2.58751626901e-06,0.0
jim,2.58751626901e-06,2.58751626901e-06,0.0
constitutes,2.58751626901e-06,2.58751626901e-06,0.0
defunctionalization,2.58751626901e-06,2.58751626901e-06,0.0
tópos,2.58751626901e-06,2.58751626901e-06,0.0
modestly,2.58751626901e-06,2.58751626901e-06,0.0
chaining,2.58751626901e-06,2.58751626901e-06,0.0
aiyangar,2.58751626901e-06,2.58751626901e-06,0.0
amulet,2.58751626901e-06,2.58751626901e-06,0.0
exoo,2.58751626901e-06,2.58751626901e-06,0.0
assignable,2.58751626901e-06,2.58751626901e-06,0.0
hinsley,2.58751626901e-06,2.58751626901e-06,0.0
suffixed,2.58751626901e-06,2.58751626901e-06,0.0
retrieved,2.58751626901e-06,2.58751626901e-06,0.0
syncopation,2.58751626901e-06,2.58751626901e-06,0.0
lrrrr,2.58751626901e-06,2.58751626901e-06,0.0
vanishingly,2.58751626901e-06,2.58751626901e-06,0.0
arbitrariness,2.58751626901e-06,2.58751626901e-06,0.0
revised,2.58751626901e-06,2.58751626901e-06,0.0
exogenously,2.58751626901e-06,2.58751626901e-06,0.0
astray,2.58751626901e-06,2.58751626901e-06,0.0
kramp,2.58751626901e-06,2.58751626901e-06,0.0
complicates,2.58751626901e-06,2.58751626901e-06,0.0
emulation,2.58751626901e-06,2.58751626901e-06,0.0
intensely,2.58751626901e-06,2.58751626901e-06,0.0
unnamed,2.58751626901e-06,2.58751626901e-06,0.0
harnessed,2.58751626901e-06,2.58751626901e-06,0.0
disguised,2.58751626901e-06,2.58751626901e-06,0.0
collapsing,2.58751626901e-06,2.58751626901e-06,0.0
flanders,2.58751626901e-06,2.58751626901e-06,0.0
neglect,2.58751626901e-06,2.58751626901e-06,0.0
nubian,2.58751626901e-06,2.58751626901e-06,0.0
wrath,2.58751626901e-06,2.58751626901e-06,0.0
phonetics,2.58751626901e-06,2.58751626901e-06,0.0
williams,2.58751626901e-06,2.58751626901e-06,0.0
albelda,2.58751626901e-06,2.58751626901e-06,0.0
prospect,2.58751626901e-06,2.58751626901e-06,0.0
amazonia,2.58751626901e-06,2.58751626901e-06,0.0
allen,2.58751626901e-06,2.58751626901e-06,0.0
dummett,2.58751626901e-06,2.58751626901e-06,0.0
zoo,2.58751626901e-06,2.58751626901e-06,0.0
harald,2.58751626901e-06,2.58751626901e-06,0.0
observationally,2.58751626901e-06,2.58751626901e-06,0.0
motivational,2.58751626901e-06,2.58751626901e-06,0.0
buffer,2.58751626901e-06,2.58751626901e-06,0.0
herschel,2.58751626901e-06,2.58751626901e-06,0.0
pantheist,2.58751626901e-06,2.58751626901e-06,0.0
refining,2.58751626901e-06,2.58751626901e-06,0.0
accented,2.58751626901e-06,2.58751626901e-06,0.0
eℓ,2.58751626901e-06,2.58751626901e-06,0.0
cobra,2.58751626901e-06,2.58751626901e-06,0.0
diode,2.58751626901e-06,2.58751626901e-06,0.0
friction,2.58751626901e-06,2.58751626901e-06,0.0
bright,2.58751626901e-06,2.58751626901e-06,0.0
subsidiary,2.58751626901e-06,2.58751626901e-06,0.0
fibre,2.58751626901e-06,2.58751626901e-06,0.0
unkind,2.58751626901e-06,2.58751626901e-06,0.0
reconciling,2.58751626901e-06,2.58751626901e-06,0.0
romanian,2.58751626901e-06,2.58751626901e-06,0.0
relaxes,2.58751626901e-06,2.58751626901e-06,0.0
ciphertexts,2.58751626901e-06,2.58751626901e-06,0.0
dissimilar,2.58751626901e-06,2.58751626901e-06,0.0
morphological,2.58751626901e-06,2.58751626901e-06,0.0
straightforwardly,2.58751626901e-06,2.58751626901e-06,0.0
countered,2.58751626901e-06,2.58751626901e-06,0.0
simplistic,2.58751626901e-06,2.58751626901e-06,0.0
mysticism,2.58751626901e-06,2.58751626901e-06,0.0
prefixing,2.58751626901e-06,2.58751626901e-06,0.0
marred,2.58751626901e-06,2.58751626901e-06,0.0
surjectivity,2.58751626901e-06,2.58751626901e-06,0.0
motionlessness,2.58751626901e-06,2.58751626901e-06,0.0
regressor,2.58751626901e-06,2.58751626901e-06,0.0
purest,2.58751626901e-06,2.58751626901e-06,0.0
falsidical,2.58751626901e-06,2.58751626901e-06,0.0
maturity,2.58751626901e-06,2.58751626901e-06,0.0
phonons,2.58751626901e-06,2.58751626901e-06,0.0
harvey,2.58751626901e-06,2.58751626901e-06,0.0
navigated,2.58751626901e-06,2.58751626901e-06,0.0
sntnc,2.58751626901e-06,2.58751626901e-06,0.0
vasumitra,2.58751626901e-06,2.58751626901e-06,0.0
palimpsest,2.58751626901e-06,2.58751626901e-06,0.0
marvin,2.58751626901e-06,2.58751626901e-06,0.0
dome,2.58751626901e-06,2.58751626901e-06,0.0
recitation,2.58751626901e-06,2.58751626901e-06,0.0
spare,2.58751626901e-06,2.58751626901e-06,0.0
kapital,2.58751626901e-06,2.58751626901e-06,0.0
semitic,2.58751626901e-06,2.58751626901e-06,0.0
compels,2.58751626901e-06,2.58751626901e-06,0.0
ahlfors,2.58751626901e-06,2.58751626901e-06,0.0
sentinel,2.58751626901e-06,2.58751626901e-06,0.0
pilkington,2.58751626901e-06,2.58751626901e-06,0.0
trigōnon,2.58751626901e-06,2.58751626901e-06,0.0
boat,2.58751626901e-06,2.58751626901e-06,0.0
concede,2.58751626901e-06,2.58751626901e-06,0.0
caturthacheda,2.58751626901e-06,2.58751626901e-06,0.0
benoit,2.58751626901e-06,2.58751626901e-06,0.0
instantiated,2.58751626901e-06,2.58751626901e-06,0.0
rekindled,2.58751626901e-06,2.58751626901e-06,0.0
schmidt,2.58751626901e-06,2.58751626901e-06,0.0
straighten,2.58751626901e-06,2.58751626901e-06,0.0
intimately,2.58751626901e-06,2.58751626901e-06,0.0
straighter,2.58751626901e-06,2.58751626901e-06,0.0
prevalence,2.58751626901e-06,2.58751626901e-06,0.0
canon,2.58751626901e-06,2.58751626901e-06,0.0
dubious,2.58751626901e-06,2.58751626901e-06,0.0
contract,2.58751626901e-06,2.58751626901e-06,0.0
theorized,2.58751626901e-06,2.58751626901e-06,0.0
preparatory,2.58751626901e-06,2.58751626901e-06,0.0
perpetually,2.58751626901e-06,2.58751626901e-06,0.0
surveillance,2.58751626901e-06,2.58751626901e-06,0.0
verifier,2.58751626901e-06,2.58751626901e-06,0.0
otto,2.58751626901e-06,2.58751626901e-06,0.0
breakdown,2.58751626901e-06,2.58751626901e-06,0.0
structurally,2.58751626901e-06,2.58751626901e-06,0.0
unmanageable,2.58751626901e-06,2.58751626901e-06,0.0
costa,2.58751626901e-06,2.58751626901e-06,0.0
descriptio,2.58751626901e-06,2.58751626901e-06,0.0
morone,2.58751626901e-06,2.58751626901e-06,0.0
michio,2.58751626901e-06,2.58751626901e-06,0.0
parlay,2.58751626901e-06,2.58751626901e-06,0.0
inaudible,2.58751626901e-06,2.58751626901e-06,0.0
centesima,2.58751626901e-06,2.58751626901e-06,0.0
attache,2.58751626901e-06,2.58751626901e-06,0.0
eisenhower,2.58751626901e-06,2.58751626901e-06,0.0
mahonian,2.58751626901e-06,2.58751626901e-06,0.0
dari,2.58751626901e-06,2.58751626901e-06,0.0
boycotted,2.58751626901e-06,2.58751626901e-06,0.0
langlands,2.58751626901e-06,2.58751626901e-06,0.0
endeavor,2.58751626901e-06,2.58751626901e-06,0.0
dialectical,2.58751626901e-06,2.58751626901e-06,0.0
saccheri,2.58751626901e-06,2.58751626901e-06,0.0
francois,2.58751626901e-06,2.58751626901e-06,0.0
restoring,2.58751626901e-06,2.58751626901e-06,0.0
destroys,2.58751626901e-06,2.58751626901e-06,0.0
accessing,2.58751626901e-06,2.58751626901e-06,0.0
ace,2.58751626901e-06,2.58751626901e-06,0.0
dieudonné,2.58751626901e-06,2.58751626901e-06,0.0
taxon,2.58751626901e-06,2.58751626901e-06,0.0
imago,2.58751626901e-06,2.58751626901e-06,0.0
burning,2.58751626901e-06,2.58751626901e-06,0.0
subspecialty,2.58751626901e-06,2.58751626901e-06,0.0
wadj,2.58751626901e-06,2.58751626901e-06,0.0
leblanc,2.58751626901e-06,2.58751626901e-06,0.0
rossi,2.58751626901e-06,2.58751626901e-06,0.0
gennes,2.58751626901e-06,2.58751626901e-06,0.0
oden,2.58751626901e-06,2.58751626901e-06,0.0
bubble,2.58751626901e-06,2.58751626901e-06,0.0
주산,2.58751626901e-06,2.58751626901e-06,0.0
gliding,2.58751626901e-06,2.58751626901e-06,0.0
bombelli,2.58751626901e-06,2.58751626901e-06,0.0
survived,2.58751626901e-06,2.58751626901e-06,0.0
linguistic,2.58751626901e-06,2.58751626901e-06,0.0
buying,2.58751626901e-06,2.58751626901e-06,0.0
abused,2.58751626901e-06,2.58751626901e-06,0.0
dirty,2.58751626901e-06,2.58751626901e-06,0.0
szizj,2.58751626901e-06,2.58751626901e-06,0.0
hellman,2.58751626901e-06,2.58751626901e-06,0.0
af,2.58751626901e-06,2.58751626901e-06,0.0
doug,2.58751626901e-06,2.58751626901e-06,0.0
lansky,2.58751626901e-06,2.58751626901e-06,0.0
associating,2.58751626901e-06,2.58751626901e-06,0.0
gruber,2.58751626901e-06,2.58751626901e-06,0.0
aaababbbbaab,2.58751626901e-06,2.58751626901e-06,0.0
novice,2.58751626901e-06,2.58751626901e-06,0.0
supercollider,2.58751626901e-06,2.58751626901e-06,0.0
tight,2.58751626901e-06,2.58751626901e-06,0.0
incomprehensible,2.58751626901e-06,2.58751626901e-06,0.0
terry,2.58751626901e-06,2.58751626901e-06,0.0
imminently,2.58751626901e-06,2.58751626901e-06,0.0
misleadingly,2.58751626901e-06,2.58751626901e-06,0.0
mask,2.58751626901e-06,2.58751626901e-06,0.0
cantorian,2.58751626901e-06,2.58751626901e-06,0.0
fraudulent,2.58751626901e-06,2.58751626901e-06,0.0
sensibility,2.58751626901e-06,2.58751626901e-06,0.0
excepting,2.58751626901e-06,2.58751626901e-06,0.0
beware,2.58751626901e-06,2.58751626901e-06,0.0
tx,2.58751626901e-06,2.58751626901e-06,0.0
cournot,2.58751626901e-06,2.58751626901e-06,0.0
tait,2.58751626901e-06,2.58751626901e-06,0.0
tu,2.58751626901e-06,2.58751626901e-06,0.0
tg,2.58751626901e-06,2.58751626901e-06,0.0
appointment,2.58751626901e-06,2.58751626901e-06,0.0
decompilers,2.58751626901e-06,2.58751626901e-06,0.0
floated,2.58751626901e-06,2.58751626901e-06,0.0
expressivity,2.58751626901e-06,2.58751626901e-06,0.0
laying,2.58751626901e-06,2.58751626901e-06,0.0
insufficiently,2.58751626901e-06,2.58751626901e-06,0.0
sang,2.58751626901e-06,2.58751626901e-06,0.0
adjust,2.58751626901e-06,2.58751626901e-06,0.0
harry,2.58751626901e-06,2.58751626901e-06,0.0
hieratic,2.58751626901e-06,2.58751626901e-06,0.0
exsecant,2.58751626901e-06,2.58751626901e-06,0.0
predynastic,2.58751626901e-06,2.58751626901e-06,0.0
timescales,2.58751626901e-06,2.58751626901e-06,0.0
samos,2.58751626901e-06,2.58751626901e-06,0.0
qma,2.58751626901e-06,2.58751626901e-06,0.0
crystallography,2.58751626901e-06,2.58751626901e-06,0.0
situated,2.58751626901e-06,2.58751626901e-06,0.0
hick,2.58751626901e-06,2.58751626901e-06,0.0
villanova,2.58751626901e-06,2.58751626901e-06,0.0
sylvestre,2.58751626901e-06,2.58751626901e-06,0.0
threatened,2.58751626901e-06,2.58751626901e-06,0.0
uuids,2.58751626901e-06,2.58751626901e-06,0.0
mckenzie,2.58751626901e-06,2.58751626901e-06,0.0
concluding,2.58751626901e-06,2.58751626901e-06,0.0
petitio,2.58751626901e-06,2.58751626901e-06,0.0
reshaped,2.58751626901e-06,2.58751626901e-06,0.0
compliance,2.58751626901e-06,2.58751626901e-06,0.0
persi,2.58751626901e-06,2.58751626901e-06,0.0
decamps,2.58751626901e-06,2.58751626901e-06,0.0
vig,2.58751626901e-06,2.58751626901e-06,0.0
adidas,2.58751626901e-06,2.58751626901e-06,0.0
auff,2.58751626901e-06,2.58751626901e-06,0.0
letterhead,2.58751626901e-06,2.58751626901e-06,0.0
intensive,2.58751626901e-06,2.58751626901e-06,0.0
vlsi,2.58751626901e-06,2.58751626901e-06,0.0
goodness,2.58751626901e-06,2.58751626901e-06,0.0
mechanician,2.58751626901e-06,2.58751626901e-06,0.0
ψt,2.58751626901e-06,2.58751626901e-06,0.0
cornerstone,2.58751626901e-06,2.58751626901e-06,0.0
magnification,2.58751626901e-06,2.58751626901e-06,0.0
livingstone,2.58751626901e-06,2.58751626901e-06,0.0
riverbank,2.58751626901e-06,2.58751626901e-06,0.0
cunning,2.58751626901e-06,2.58751626901e-06,0.0
apportion,2.58751626901e-06,2.58751626901e-06,0.0
male,2.58751626901e-06,2.58751626901e-06,0.0
anrs,2.58751626901e-06,2.58751626901e-06,0.0
neglected,2.58751626901e-06,2.58751626901e-06,0.0
schoolgirl,2.58751626901e-06,2.58751626901e-06,0.0
bonded,2.58751626901e-06,2.58751626901e-06,0.0
hugh,2.58751626901e-06,2.58751626901e-06,0.0
earnings,2.58751626901e-06,2.58751626901e-06,0.0
footman,2.58751626901e-06,2.58751626901e-06,0.0
dismisses,2.58751626901e-06,2.58751626901e-06,0.0
thickened,2.58751626901e-06,2.58751626901e-06,0.0
feibao,2.58751626901e-06,2.58751626901e-06,0.0
erroneously,2.58751626901e-06,2.58751626901e-06,0.0
authentic,2.58751626901e-06,2.58751626901e-06,0.0
plank,2.58751626901e-06,2.58751626901e-06,0.0
nvidia,2.58751626901e-06,2.58751626901e-06,0.0
hofstadter,2.58751626901e-06,2.58751626901e-06,0.0
checkbox,2.58751626901e-06,2.58751626901e-06,0.0
mexican,2.58751626901e-06,2.58751626901e-06,0.0
chronologically,2.58751626901e-06,2.58751626901e-06,0.0
discretizing,2.58751626901e-06,2.58751626901e-06,0.0
occulted,2.58751626901e-06,2.58751626901e-06,0.0
bypass,2.58751626901e-06,2.58751626901e-06,0.0
rehabillitated,2.58751626901e-06,2.58751626901e-06,0.0
ally,2.58751626901e-06,2.58751626901e-06,0.0
pursue,2.58751626901e-06,2.58751626901e-06,0.0
chetverikov,2.58751626901e-06,2.58751626901e-06,0.0
biholomorphically,2.58751626901e-06,2.58751626901e-06,0.0
manifoldnesses,2.58751626901e-06,2.58751626901e-06,0.0
scribe,2.58751626901e-06,2.58751626901e-06,0.0
für,2.58751626901e-06,2.58751626901e-06,0.0
cilicia,2.58751626901e-06,2.58751626901e-06,0.0
atwater,2.58751626901e-06,2.58751626901e-06,0.0
bendegem,2.58751626901e-06,2.58751626901e-06,0.0
sparked,2.58751626901e-06,2.58751626901e-06,0.0
siegel,2.58751626901e-06,2.58751626901e-06,0.0
altar,2.58751626901e-06,2.58751626901e-06,0.0
theroude,2.58751626901e-06,2.58751626901e-06,0.0
jpbm,2.58751626901e-06,2.58751626901e-06,0.0
hypograph,2.58751626901e-06,2.58751626901e-06,0.0
castle,2.58751626901e-06,2.58751626901e-06,0.0
grossman,2.58751626901e-06,2.58751626901e-06,0.0
purport,2.58751626901e-06,2.58751626901e-06,0.0
outstandingly,2.58751626901e-06,2.58751626901e-06,0.0
contender,2.58751626901e-06,2.58751626901e-06,0.0
disordered,2.58751626901e-06,2.58751626901e-06,0.0
prokaryote,2.58751626901e-06,2.58751626901e-06,0.0
amsa,2.58751626901e-06,2.58751626901e-06,0.0
saint,2.58751626901e-06,2.58751626901e-06,0.0
fruitfully,2.58751626901e-06,2.58751626901e-06,0.0
tangency,2.58751626901e-06,2.58751626901e-06,0.0
xiv,2.58751626901e-06,2.58751626901e-06,0.0
interviewed,2.58751626901e-06,2.58751626901e-06,0.0
satirical,2.58751626901e-06,2.58751626901e-06,0.0
perennial,2.58751626901e-06,2.58751626901e-06,0.0
aeon,2.58751626901e-06,2.58751626901e-06,0.0
monestier,2.58751626901e-06,2.58751626901e-06,0.0
nikolaus,2.58751626901e-06,2.58751626901e-06,0.0
algol,2.58751626901e-06,2.58751626901e-06,0.0
ockenfels,2.58751626901e-06,2.58751626901e-06,0.0
canceling,2.58751626901e-06,2.58751626901e-06,0.0
vitally,2.58751626901e-06,2.58751626901e-06,0.0
nikolas,2.58751626901e-06,2.58751626901e-06,0.0
veronese,2.58751626901e-06,2.58751626901e-06,0.0
convexity,2.58751626901e-06,2.58751626901e-06,0.0
nicaea,2.58751626901e-06,2.58751626901e-06,0.0
sonnet,2.58751626901e-06,2.58751626901e-06,0.0
motto,2.58751626901e-06,2.58751626901e-06,0.0
polyalphabetic,2.58751626901e-06,2.58751626901e-06,0.0
monastery,2.58751626901e-06,2.58751626901e-06,0.0
affordability,2.58751626901e-06,2.58751626901e-06,0.0
confluence,2.58751626901e-06,2.58751626901e-06,0.0
ceremony,2.58751626901e-06,2.58751626901e-06,0.0
underflowing,2.58751626901e-06,2.58751626901e-06,0.0
carathéodory,2.58751626901e-06,2.58751626901e-06,0.0
pliable,2.58751626901e-06,2.58751626901e-06,0.0
ultraproducts,2.58751626901e-06,2.58751626901e-06,0.0
quadword,2.58751626901e-06,2.58751626901e-06,0.0
phaiakians,2.58751626901e-06,2.58751626901e-06,0.0
tpx,2.58751626901e-06,2.58751626901e-06,0.0
gilovich,2.58751626901e-06,2.58751626901e-06,0.0
session,2.58751626901e-06,2.58751626901e-06,0.0
chaoticity,2.58751626901e-06,2.58751626901e-06,0.0
extrinsically,2.58751626901e-06,2.58751626901e-06,0.0
cassetti,2.58751626901e-06,2.58751626901e-06,0.0
zahlring,2.58751626901e-06,2.58751626901e-06,0.0
arithmeticorum,2.58751626901e-06,2.58751626901e-06,0.0
aspiration,2.58751626901e-06,2.58751626901e-06,0.0
generalizable,2.58751626901e-06,2.58751626901e-06,0.0
synchronization,2.58751626901e-06,2.58751626901e-06,0.0
needham,2.58751626901e-06,2.58751626901e-06,0.0
devising,2.58751626901e-06,2.58751626901e-06,0.0
transversal,2.58751626901e-06,2.58751626901e-06,0.0
wightman,2.58751626901e-06,2.58751626901e-06,0.0
gwalior,2.58751626901e-06,2.58751626901e-06,0.0
crb,2.58751626901e-06,2.58751626901e-06,0.0
combinatorially,2.58751626901e-06,2.58751626901e-06,0.0
beweisbar,2.58751626901e-06,2.58751626901e-06,0.0
matteo,2.58751626901e-06,2.58751626901e-06,0.0
jade,2.58751626901e-06,2.58751626901e-06,0.0
instituted,2.58751626901e-06,2.58751626901e-06,0.0
collectively,2.58751626901e-06,2.58751626901e-06,0.0
quinzena,2.58751626901e-06,2.58751626901e-06,0.0
sen,2.58751626901e-06,2.58751626901e-06,0.0
outward,2.58751626901e-06,2.58751626901e-06,0.0
bion,2.58751626901e-06,2.58751626901e-06,0.0
unsettling,2.58751626901e-06,2.58751626901e-06,0.0
guinea,2.58751626901e-06,2.58751626901e-06,0.0
permutes,2.58751626901e-06,2.58751626901e-06,0.0
epitaxial,2.58751626901e-06,2.58751626901e-06,0.0
crosswalk,2.58751626901e-06,2.58751626901e-06,0.0
compliment,2.58751626901e-06,2.58751626901e-06,0.0
organizing,2.58751626901e-06,2.58751626901e-06,0.0
defeasibility,2.58751626901e-06,2.58751626901e-06,0.0
incrementation,2.58751626901e-06,2.58751626901e-06,0.0
pdr,2.58751626901e-06,2.58751626901e-06,0.0
pema,2.58751626901e-06,2.58751626901e-06,0.0
coprocessor,2.58751626901e-06,2.58751626901e-06,0.0
pde,2.58751626901e-06,2.58751626901e-06,0.0
healing,2.58751626901e-06,2.58751626901e-06,0.0
loan,2.58751626901e-06,2.58751626901e-06,0.0
northeastern,2.58751626901e-06,2.58751626901e-06,0.0
coincidence,2.58751626901e-06,2.58751626901e-06,0.0
adaptation,2.58751626901e-06,2.58751626901e-06,0.0
contemporaneous,2.58751626901e-06,2.58751626901e-06,0.0
roofing,2.58751626901e-06,2.58751626901e-06,0.0
worthless,2.58751626901e-06,2.58751626901e-06,0.0
devil,2.58751626901e-06,2.58751626901e-06,0.0
monthly,2.58751626901e-06,2.58751626901e-06,0.0
azimuthal,2.58751626901e-06,2.58751626901e-06,0.0
timesteps,2.58751626901e-06,2.58751626901e-06,0.0
champion,2.58751626901e-06,2.58751626901e-06,0.0
fund,2.58751626901e-06,2.58751626901e-06,0.0
kuntz,2.58751626901e-06,2.58751626901e-06,0.0
wheeled,2.58751626901e-06,2.58751626901e-06,0.0
presheaf,2.58751626901e-06,2.58751626901e-06,0.0
forgetting,2.58751626901e-06,2.58751626901e-06,0.0
kissing,2.58751626901e-06,2.58751626901e-06,0.0
profiling,2.58751626901e-06,2.58751626901e-06,0.0
xiao,2.58751626901e-06,2.58751626901e-06,0.0
centennial,2.58751626901e-06,2.58751626901e-06,0.0
